YEAR,出発港,到着港
2014,相馬,清水
2014,相馬,直島
2014,相馬,高知
2014,秋田,神戸
2014,秋田,苫小牧
2014,秋田,大阪
2014,秋田,宇部
2014,秋田,大船渡
2014,秋田,広島
2014,秋田,姫川
2014,秋田,七尾
2014,秋田,敦賀
2014,秋田,博多
2014,秋田,尻屋岬
2014,秋田,清水
2014,秋田,直島
2014,鹿島,四日市
2014,鹿島,神戸
2014,鹿島,苫小牧
2014,鹿島,千葉
2014,鹿島,和歌山下津
2014,鹿島,大分
2014,鹿島,大阪
2014,鹿島,女川
2014,鹿島,宇部
2014,鹿島,水島
2014,鹿島,大船渡
2014,鹿島,広島
2014,鹿島,橘
2014,鹿島,三島川之江
2014,鹿島,名古屋
2014,鹿島,姫川
2014,鹿島,東京
2014,鹿島,平良
2014,鹿島,川崎
2014,鹿島,敦賀
2014,鹿島,博多
2014,鹿島,相馬
2014,鹿島,西郷
2014,鹿島,尻屋岬
2014,鹿島,清水
2014,鹿島,直島
2014,鹿島,高知
2014,鹿島,志布志
2014,西郷,鹿島
2014,西郷,神戸
2014,西郷,苫小牧
2014,西郷,千葉
2014,西郷,大分
2014,西郷,女川
2014,西郷,油津
2014,西郷,宇部
2014,西郷,水島
2014,西郷,西郷
2014,西郷,広島
2014,西郷,三島川之江
2014,西郷,姫川
2014,西郷,東京
2014,西郷,平良
2014,西郷,富岡
2014,西郷,七尾
2014,西郷,博多
2014,西郷,相馬
2014,西郷,秋田
2014,西郷,鹿島
2014,西郷,直島
2014,西郷,高知
2014,西郷,志布志
2014,尻屋岬,神戸
2014,尻屋岬,苫小牧
2014,尻屋岬,千葉
2014,尻屋岬,大阪
2014,尻屋岬,女川
2014,尻屋岬,宇部
2014,尻屋岬,酒田
2014,尻屋岬,水島
2014,尻屋岬,大船渡
2014,尻屋岬,西郷
2014,尻屋岬,広島
2014,尻屋岬,橘
2014,尻屋岬,名古屋
2014,尻屋岬,姫川
2014,尻屋岬,東京
2014,尻屋岬,平良
2014,尻屋岬,七尾
2014,尻屋岬,川崎
2014,尻屋岬,相馬
2014,尻屋岬,秋田
2014,尻屋岬,鹿島
2014,尻屋岬,清水
2014,尻屋岬,小浜
2014,尻屋岬,志布志
2014,清水,四日市
2014,清水,鹿島
2014,清水,神戸
2014,清水,苫小牧
2014,清水,千葉
2014,清水,和歌山下津
2014,清水,大分
2014,清水,大阪
2014,清水,女川
2014,清水,油津
2014,清水,宇部
2014,清水,酒田
2014,清水,水島
2014,清水,大船渡
2014,清水,三島川之江
2014,清水,名古屋
2014,清水,東京
2014,清水,平良
2014,清水,富岡
2014,清水,川崎
2014,清水,博多
2014,清水,相馬
2014,清水,鹿島
2014,清水,西郷
2014,清水,尻屋岬
2014,清水,直島
2014,清水,高知
2014,清水,志布志
2014,直島,四日市
2014,直島,舞鶴
2014,直島,神戸
2014,直島,苫小牧
2014,直島,千葉
2014,直島,和歌山下津
2014,直島,大分
2014,直島,大阪
2014,直島,女川
2014,直島,油津
2014,直島,宇部
2014,直島,水島
2014,直島,広島
2014,直島,橘
2014,直島,三島川之江
2014,直島,名古屋
2014,直島,姫川
2014,直島,東京
2014,直島,平良
2014,直島,富岡
2014,直島,川崎
2014,直島,敦賀
2014,直島,博多
2014,直島,相馬
2014,直島,秋田
2014,直島,鹿島
2014,直島,西郷
2014,直島,尻屋岬
2014,直島,清水
2014,直島,高知
2014,高知,四日市
2014,高知,鹿島
2014,高知,神戸
2014,高知,千葉
2014,高知,和歌山下津
2014,高知,大分
2014,高知,大阪
2014,高知,宇部
2014,高知,水島
2014,高知,広島
2014,高知,橘
2014,高知,三島川之江
2014,高知,名古屋
2014,高知,東京
2014,高知,川崎
2014,高知,博多
2014,高知,相馬
2014,高知,鹿島
2014,高知,清水
2014,高知,志布志
2014,小浜,三島川之江
2014,小浜,博多
2014,志布志,神戸
2014,志布志,大分
2014,志布志,大阪
2014,志布志,女川
2014,志布志,油津
2014,志布志,宇部
2014,志布志,水島
2014,志布志,広島
2014,志布志,橘
2014,志布志,三島川之江
2014,志布志,名古屋
2014,志布志,東京
2014,志布志,平良
2014,志布志,富岡
2014,志布志,川崎
2014,志布志,博多
2014,志布志,鹿島
2014,志布志,西郷
2014,志布志,直島
2015,四日市,神戸
2015,四日市,苫小牧
2015,四日市,千葉
2015,四日市,和歌山下津
2015,四日市,大分
2015,四日市,大阪
2015,四日市,女川
2015,四日市,宇部
2015,四日市,水島
2015,四日市,大船渡
2015,四日市,広島
2015,四日市,橘
2015,四日市,三島川之江
2015,四日市,名古屋
2015,四日市,東京
2015,四日市,川崎
2015,四日市,敦賀
2015,四日市,博多
2015,四日市,相馬
2015,四日市,鹿島
2015,四日市,尻屋岬
2015,四日市,清水
2015,四日市,直島
2015,四日市,志布志
2015,舞鶴,神戸
2015,舞鶴,苫小牧
2015,舞鶴,大分
2015,舞鶴,大阪
2015,舞鶴,宇部
2015,舞鶴,西郷
2015,舞鶴,姫川
2015,舞鶴,富岡
2015,舞鶴,博多
2015,舞鶴,秋田
2015,舞鶴,高知
2015,舞鶴,小浜
2015,鹿島,神戸
2015,鹿島,宇部
2015,鹿島,西郷
2015,鹿島,広島
2015,鹿島,三島川之江
2015,鹿島,平良
2015,鹿島,博多
2015,鹿島,西郷
2015,鹿島,清水
2015,鹿島,志布志
2015,神戸,四日市
2015,神戸,舞鶴
2015,神戸,鹿島
2015,神戸,苫小牧
2015,神戸,千葉
2015,神戸,和歌山下津
2015,神戸,大分
2015,神戸,大阪
2015,神戸,女川
2015,神戸,油津
2015,神戸,伏木富山
2015,神戸,宇部
2015,神戸,水島
2015,神戸,大船渡
2015,神戸,広島
2015,神戸,橘
2015,神戸,三島川之江
2015,神戸,名古屋
2015,神戸,姫川
2015,神戸,東京
2015,神戸,平良
2015,神戸,富岡
2015,神戸,川崎
2015,神戸,敦賀
2015,神戸,博多
2015,神戸,相馬
2015,神戸,鹿島
2015,神戸,西郷
2015,神戸,尻屋岬
2015,神戸,清水
2015,神戸,直島
2015,神戸,高知
2015,神戸,小浜
2015,神戸,志布志
2015,苫小牧,四日市
2015,苫小牧,舞鶴
2015,苫小牧,神戸
2015,苫小牧,千葉
2015,苫小牧,和歌山下津
2015,苫小牧,大分
2015,苫小牧,大阪
2015,苫小牧,女川
2015,苫小牧,油津
2015,苫小牧,伏木富山
2015,苫小牧,宇部
2015,苫小牧,水島
2015,苫小牧,大船渡
2015,苫小牧,広島
2015,苫小牧,橘
2015,苫小牧,三島川之江
2015,苫小牧,名古屋
2015,苫小牧,姫川
2015,苫小牧,東京
2015,苫小牧,富岡
2015,苫小牧,七尾
2015,苫小牧,川崎
2015,苫小牧,敦賀
2015,苫小牧,博多
2015,苫小牧,相馬
2015,苫小牧,秋田
2015,苫小牧,鹿島
2015,苫小牧,西郷
2015,苫小牧,尻屋岬
2015,苫小牧,清水
2015,苫小牧,直島
2015,苫小牧,小浜
2015,苫小牧,志布志
2015,千葉,四日市
2015,千葉,鹿島
2015,千葉,神戸
2015,千葉,苫小牧
2015,千葉,和歌山下津
2015,千葉,大分
2015,千葉,大阪
2015,千葉,女川
2015,千葉,油津
2015,千葉,伏木富山
2015,千葉,宇部
2015,千葉,水島
2015,千葉,大船渡
2015,千葉,西郷
2015,千葉,広島
2015,千葉,橘
2015,千葉,三島川之江
2015,千葉,名古屋
2015,千葉,姫川
2015,千葉,東京
2015,千葉,富岡
2015,千葉,川崎
2015,千葉,博多
2015,千葉,相馬
2015,千葉,秋田
2015,千葉,鹿島
2015,千葉,西郷
2015,千葉,尻屋岬
2015,千葉,清水
2015,千葉,直島
2015,千葉,高知
2015,千葉,志布志
2015,和歌山下津,四日市
2015,和歌山下津,鹿島
2015,和歌山下津,神戸
2015,和歌山下津,苫小牧
2015,和歌山下津,千葉
2015,和歌山下津,大分
2015,和歌山下津,大阪
2015,和歌山下津,女川
2015,和歌山下津,宇部
2015,和歌山下津,水島
2015,和歌山下津,広島
2015,和歌山下津,橘
2015,和歌山下津,三島川之江
2015,和歌山下津,名古屋
2015,和歌山下津,東京
2015,和歌山下津,平良
2015,和歌山下津,七尾
2015,和歌山下津,川崎
2015,和歌山下津,博多
2015,和歌山下津,相馬
2015,和歌山下津,鹿島
2015,和歌山下津,西郷
2015,和歌山下津,清水
2015,和歌山下津,直島
2015,和歌山下津,高知
2015,和歌山下津,志布志
2015,大分,四日市
2015,大分,鹿島
2015,大分,神戸
2015,大分,苫小牧
2015,大分,千葉
2015,大分,和歌山下津
2015,大分,大阪
2015,大分,油津
2015,大分,宇部
2015,大分,水島
2015,大分,西郷
2015,大分,広島
2015,大分,橘
2015,大分,三島川之江
2015,大分,名古屋
2015,大分,姫川
2015,大分,東京
2015,大分,平良
2015,大分,富岡
2015,大分,七尾
2015,大分,川崎
2015,大分,敦賀
2015,大分,博多
2015,大分,鹿島
2015,大分,西郷
2015,大分,尻屋岬
2015,大分,清水
2015,大分,直島
2015,大分,高知
2015,大分,小浜
2015,大分,志布志
2015,大阪,四日市
2015,大阪,舞鶴
2015,大阪,鹿島
2015,大阪,神戸
2015,大阪,苫小牧
2015,大阪,千葉
2015,大阪,和歌山下津
2015,大阪,大分
2015,大阪,女川
2015,大阪,油津
2015,大阪,宇部
2015,大阪,水島
2015,大阪,大船渡
2015,大阪,広島
2015,大阪,橘
2015,大阪,三島川之江
2015,大阪,名古屋
2015,大阪,姫川
2015,大阪,東京
2015,大阪,平良
2015,大阪,富岡
2015,大阪,川崎
2015,大阪,博多
2015,大阪,相馬
2015,大阪,鹿島
2015,大阪,西郷
2015,大阪,尻屋岬
2015,大阪,清水
2015,大阪,直島
2015,大阪,高知
2015,大阪,志布志
2015,女川,四日市
2015,女川,神戸
2015,女川,苫小牧
2015,女川,千葉
2015,女川,和歌山下津
2015,女川,大阪
2015,女川,宇部
2015,女川,大船渡
2015,女川,広島
2015,女川,橘
2015,女川,名古屋
2015,女川,東京
2015,女川,川崎
2015,女川,相馬
2015,女川,秋田
2015,女川,鹿島
2015,女川,尻屋岬
2015,女川,志布志
2015,油津,神戸
2015,油津,千葉
2015,油津,大分
2015,油津,大阪
2015,油津,宇部
2015,油津,水島
2015,油津,広島
2015,油津,名古屋
2015,油津,東京
2015,油津,平良
2015,油津,富岡
2015,油津,博多
2015,油津,鹿島
2015,油津,清水
2015,油津,小浜
2015,油津,志布志
2015,伏木富山,神戸
2015,伏木富山,苫小牧
2015,伏木富山,大船渡
2015,伏木富山,広島
2015,伏木富山,姫川
2015,伏木富山,東京
2015,伏木富山,富岡
2015,伏木富山,博多
2015,伏木富山,秋田
2015,伏木富山,尻屋岬
2015,伏木富山,志布志
2015,宇部,四日市
2015,宇部,舞鶴
2015,宇部,鹿島
2015,宇部,神戸
2015,宇部,苫小牧
2015,宇部,千葉
2015,宇部,和歌山下津
2015,宇部,大分
2015,宇部,大阪
2015,宇部,女川
2015,宇部,油津
2015,宇部,伏木富山
2015,宇部,酒田
2015,宇部,水島
2015,宇部,西郷
2015,宇部,広島
2015,宇部,橘
2015,宇部,三島川之江
2015,宇部,名古屋
2015,宇部,姫川
2015,宇部,東京
2015,宇部,平良
2015,宇部,富岡
2015,宇部,七尾
2015,宇部,川崎
2015,宇部,敦賀
2015,宇部,博多
2015,宇部,相馬
2015,宇部,秋田
2015,宇部,鹿島
2015,宇部,西郷
2015,宇部,尻屋岬
2015,宇部,清水
2015,宇部,直島
2015,宇部,高知
2015,宇部,小浜
2015,宇部,志布志
2015,酒田,苫小牧
2015,酒田,大船渡
2015,酒田,姫川
2015,酒田,敦賀
2015,酒田,博多
2015,酒田,秋田
2015,酒田,尻屋岬
2015,水島,四日市
2015,水島,舞鶴
2015,水島,鹿島
2015,水島,神戸
2015,水島,苫小牧
2015,水島,千葉
2015,水島,和歌山下津
2015,水島,大分
2015,水島,大阪
2015,水島,女川
2015,水島,油津
2015,水島,伏木富山
2015,水島,宇部
2015,水島,大船渡
2015,水島,西郷
2015,水島,広島
2015,水島,橘
2015,水島,三島川之江
2015,水島,名古屋
2015,水島,姫川
2015,水島,東京
2015,水島,平良
2015,水島,富岡
2015,水島,川崎
2015,水島,敦賀
2015,水島,博多
2015,水島,相馬
2015,水島,秋田
2015,水島,鹿島
2015,水島,西郷
2015,水島,尻屋岬
2015,水島,清水
2015,水島,直島
2015,水島,高知
2015,水島,志布志
2015,大船渡,神戸
2015,大船渡,苫小牧
2015,大船渡,千葉
2015,大船渡,大阪
2015,大船渡,女川
2015,大船渡,宇部
2015,大船渡,広島
2015,大船渡,名古屋
2015,大船渡,東京
2015,大船渡,川崎
2015,大船渡,博多
2015,大船渡,相馬
2015,大船渡,秋田
2015,大船渡,鹿島
2015,大船渡,尻屋岬
2015,大船渡,清水
2015,西郷,舞鶴
2015,西郷,神戸
2015,西郷,大分
2015,西郷,伏木富山
2015,西郷,宇部
2015,西郷,広島
2015,西郷,名古屋
2015,西郷,東京
2015,西郷,博多
2015,西郷,直島
2015,西郷,高知
2015,西郷,小浜
2015,広島,四日市
2015,広島,舞鶴
2015,広島,神戸
2015,広島,苫小牧
2015,広島,千葉
2015,広島,和歌山下津
2015,広島,大分
2015,広島,大阪
2015,広島,女川
2015,広島,油津
2015,広島,伏木富山
2015,広島,宇部
2015,広島,酒田
2015,広島,水島
2015,広島,橘
2015,広島,三島川之江
2015,広島,名古屋
2015,広島,姫川
2015,広島,東京
2015,広島,平良
2015,広島,富岡
2015,広島,川崎
2015,広島,敦賀
2015,広島,博多
2015,広島,相馬
2015,広島,鹿島
2015,広島,西郷
2015,広島,尻屋岬
2015,広島,清水
2015,広島,直島
2015,広島,高知
2015,広島,小浜
2015,広島,志布志
2015,橘,四日市
2015,橘,神戸
2015,橘,苫小牧
2015,橘,千葉
2015,橘,和歌山下津
2015,橘,大分
2015,橘,大阪
2015,橘,女川
2015,橘,宇部
2015,橘,水島
2015,橘,広島
2015,橘,三島川之江
2015,橘,名古屋
2015,橘,東京
2015,橘,川崎
2015,橘,博多
2015,橘,鹿島
2015,橘,尻屋岬
2015,橘,清水
2015,橘,直島
2015,橘,高知
2015,橘,志布志
2015,三島川之江,四日市
2015,三島川之江,鹿島
2015,三島川之江,神戸
2015,三島川之江,苫小牧
2015,三島川之江,千葉
2015,三島川之江,和歌山下津
2015,三島川之江,大分
2015,三島川之江,大阪
2015,三島川之江,女川
2015,三島川之江,油津
2015,三島川之江,宇部
2015,三島川之江,水島
2015,三島川之江,広島
2015,三島川之江,橘
2015,三島川之江,名古屋
2015,三島川之江,姫川
2015,三島川之江,東京
2015,三島川之江,平良
2015,三島川之江,富岡
2015,三島川之江,川崎
2015,三島川之江,敦賀
2015,三島川之江,博多
2015,三島川之江,鹿島
2015,三島川之江,西郷
2015,三島川之江,尻屋岬
2015,三島川之江,清水
2015,三島川之江,直島
2015,三島川之江,高知
2015,三島川之江,志布志
2015,名古屋,四日市
2015,名古屋,鹿島
2015,名古屋,神戸
2015,名古屋,苫小牧
2015,名古屋,千葉
2015,名古屋,和歌山下津
2015,名古屋,大分
2015,名古屋,大阪
2015,名古屋,女川
2015,名古屋,伏木富山
2015,名古屋,宇部
2015,名古屋,水島
2015,名古屋,大船渡
2015,名古屋,広島
2015,名古屋,橘
2015,名古屋,三島川之江
2015,名古屋,姫川
2015,名古屋,東京
2015,名古屋,平良
2015,名古屋,富岡
2015,名古屋,川崎
2015,名古屋,博多
2015,名古屋,相馬
2015,名古屋,鹿島
2015,名古屋,西郷
2015,名古屋,尻屋岬
2015,名古屋,清水
2015,名古屋,直島
2015,名古屋,高知
2015,名古屋,志布志
2015,姫川,舞鶴
2015,姫川,神戸
2015,姫川,苫小牧
2015,姫川,大分
2015,姫川,伏木富山
2015,姫川,宇部
2015,姫川,酒田
2015,姫川,西郷
2015,姫川,七尾
2015,姫川,敦賀
2015,姫川,博多
2015,姫川,秋田
2015,姫川,尻屋岬
2015,姫川,小浜
2015,東京,四日市
2015,東京,神戸
2015,東京,苫小牧
2015,東京,千葉
2015,東京,大分
2015,東京,大阪
2015,東京,女川
2015,東京,油津
2015,東京,宇部
2015,東京,水島
2015,東京,広島
2015,東京,名古屋
2015,東京,姫川
2015,東京,平良
2015,東京,川崎
2015,東京,博多
2015,東京,相馬
2015,東京,尻屋岬
2015,東京,清水
2015,東京,直島
2015,平良,神戸
2015,平良,千葉
2015,平良,大阪
2015,平良,油津
2015,平良,三島川之江
2015,平良,名古屋
2015,平良,東京
2015,平良,富岡
2015,平良,川崎
2015,平良,博多
2015,平良,直島
2015,平良,志布志
2015,富岡,神戸
2015,富岡,大分
2015,富岡,大阪
2015,富岡,油津
2015,富岡,宇部
2015,富岡,広島
2015,富岡,三島川之江
2015,富岡,名古屋
2015,富岡,平良
2015,富岡,博多
2015,富岡,秋田
2015,富岡,尻屋岬
2015,富岡,直島
2015,富岡,志布志
2015,七尾,苫小牧
2015,七尾,大分
2015,七尾,伏木富山
2015,七尾,宇部
2015,七尾,姫川
2015,七尾,博多
2015,七尾,秋田
2015,七尾,尻屋岬
2015,七尾,高知
2015,川崎,四日市
2015,川崎,神戸
2015,川崎,苫小牧
2015,川崎,千葉
2015,川崎,大分
2015,川崎,大阪
2015,川崎,女川
2015,川崎,油津
2015,川崎,宇部
2015,川崎,水島
2015,川崎,大船渡
2015,川崎,広島
2015,川崎,橘
2015,川崎,三島川之江
2015,川崎,名古屋
2015,川崎,姫川
2015,川崎,東京
2015,川崎,富岡
2015,川崎,敦賀
2015,川崎,博多
2015,川崎,相馬
2015,川崎,秋田
2015,川崎,鹿島
2015,川崎,尻屋岬
2015,川崎,清水
